Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","124558","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","136147","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","88114","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","93705","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","93965","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1991","1991","1000 SLC","8232051","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","7989776","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","7278496","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","7834813","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","8007052","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","7618913","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","7634722","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","7675206","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","8011066","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","7352588","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","7739929","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","7530672","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","7677500","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","7274010","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","6995732","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","7462397","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","8178276","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","8080940","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","7046818","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","8539098","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","8797629","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","9045916","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","10469159","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","9770383","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","9569649","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","9644739","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","10790388","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","10630561","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","11570176","E","Estimated value"
"QV","Value of Agricultural Production","528","Netherlands","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","10185190","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1991","1991","1000 SLC","9195912","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","14097508","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","18276167","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","21644150","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","32448589","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","37897268","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","38718553","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","41535225","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","39025306","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","43596938","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","44488111","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","41200365","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","41236667","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","48522561","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","44004934","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","44706958","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","56022968","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","55450406","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","51471081","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","55380600","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","67454524","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","72045884","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","71661284","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","71068574","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","65849345","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","66648770","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","75572457","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","70939548","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","76276675","E","Estimated value"
"QV","Value of Agricultural Production","616","Poland","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","83479203","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1991","1991","1000 SLC","3515925","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","2981595","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","3012043","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","3319761","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","3405565","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","3956445","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","3709295","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","3786283","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","3983759","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","4016992","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","4072115","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","4110419","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","4244804","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","4617416","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","4353090","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","4265307","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","4320561","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","4748576","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","4475311","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","4841333","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","4531934","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","5052066","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","5120568","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","5031065","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","5193983","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","4877946","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","5413320","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","5376031","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","5768706","E","Estimated value"
"QV","Value of Agricultural Production","620","Portugal","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","5596521","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","778751","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","1655174","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","2267918","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","3184728","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","7147097","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","8447725","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","11137498","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","14533460","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","24632567","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","26459798","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","34743779","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","46237788","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","37923472","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","38579070","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","37431920","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","51838368","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","48343486","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","52494327","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","66558267","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","55163325","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","65465595","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","63755887","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","59669314","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","60330187","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","69537169","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","69240772","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","71191012","E","Estimated value"
"QV","Value of Agricultural Production","642","Romania","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","63709919","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","1574915","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","1737246","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","1738094","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","1821946","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","1910670","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","1840003","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","1704076","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","1524844","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","1743851","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","1793851","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","1633280","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","1821091","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","1667409","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","1550963","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","1636968","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","1953806","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","1266531","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","1246128","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","1682222","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","1540187","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","1540736","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","1650847","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","1422739","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","1533908","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","1457595","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","1587304","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","1594727","E","Estimated value"
"QV","Value of Agricultural Production","703","Slovakia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","1641374","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1992","1992","1000 SLC","221159","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1993","1993","1000 SLC","311323","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1994","1994","1000 SLC","410737","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1995","1995","1000 SLC","446941","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1996","1996","1000 SLC","479865","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1997","1997","1000 SLC","507830","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1998","1998","1000 SLC","525428","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1999","1999","1000 SLC","518163","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2000","2000","1000 SLC","536151","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2001","2001","1000 SLC","610452","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2002","2002","1000 SLC","686986","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2003","2003","1000 SLC","663220","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2004","2004","1000 SLC","683167","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2005","2005","1000 SLC","638814","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2006","2006","1000 SLC","683714","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2007","2007","1000 SLC","739287","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2008","2008","1000 SLC","807952","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2009","2009","1000 SLC","672412","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2010","2010","1000 SLC","689075","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2011","2011","1000 SLC","745540","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2012","2012","1000 SLC","728416","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2013","2013","1000 SLC","751459","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2014","2014","1000 SLC","753788","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2015","2015","1000 SLC","754360","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2016","2016","1000 SLC","750851","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2017","2017","1000 SLC","782450","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2018","2018","1000 SLC","783955","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2019","2019","1000 SLC","815161","E","Estimated value"
"QV","Value of Agricultural Production","705","Slovenia","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","2020","2020","1000 SLC","836808","E","Estimated value"
"QV","Value of Agricultural Production","724","Spain","56","Gross Production Value (current thousand SLC)","F2051","Agriculture","1991","1991","1000 SLC","19937191","E","Estimated value"
