Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","10367.533434","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","8087.395251","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","7682.372514","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","9150.203539","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","10543.947788","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","millions","10496.254945","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","millions","10664.249941","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","millions","10590.77359","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","millions","7990.481643","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","9339.417731","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","10975.552286","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","4693.531609","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","4926.51664","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","5446.511041","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","5604.951664","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","5917.683409","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","7936.549392","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","8274.915619","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","7174.415207","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","6771.882373","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","5530.728721","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","5384.858752","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","6210.947996","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","5426.181159","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","5684.899366","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","8399.674654","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","8936.222821","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","9277.322298","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","13065.987464","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","13834.228613","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","11252.37369","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","13712.400093","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","16298.171091","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","14528.602684","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","16105.401372","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","15450.422011","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","11346.332405","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","11991.782455","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","15122.772976","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","13736.127326","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","13837.408432","X","Figure from international organizations",""
"MK","Macro Indicators","616","Poland","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","14928.424746","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1970","1970","millions","2055.784886","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1971","1971","millions","2239.126015","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1972","1972","millions","2569.00882","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1973","1973","millions","3531.663917","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1974","1974","millions","3919.413258","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1975","1975","millions","4352.041107","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1976","1976","millions","4234.132613","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1977","1977","millions","4085.534936","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1978","1978","millions","4487.130373","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","4931.936822","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","5442.155973","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","4585.514059","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","4298.934763","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","3470.771636","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","millions","3358.989622","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","millions","3461.293938","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","millions","4609.036776","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","millions","5873.591319","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","5493.704411","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","5214.146856","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","6076.375926","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","6267.591109","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","6146.604215","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","5240.842725","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","5108.002404","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","5670.293891","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","5629.898471","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","4483.20948","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","4390.035838","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","4191.183339","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","3679.16246","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","3597.245662","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","3653.090124","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","4370.62491","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","4919.158394","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","4541.922847","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","4699.39168","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","4799.140477","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","5152.04378","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","4753.421635","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","4607.948164","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","4489.62037","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","4160.625237","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","4743.533752","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","4766.671737","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","4184.483447","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","4261.479317","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","4639.370137","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","4934.779029","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","5012.243373","X","Figure from international organizations",""
"MK","Macro Indicators","620","Portugal","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","4811.671296","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1970","1970","millions","1936.980789","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1971","1971","millions","2747.466195","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1972","1972","millions","3030.245363","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1973","1973","millions","3067.128276","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1974","1974","millions","2784.494","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1975","1975","millions","3084.4955","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1976","1976","millions","3914.546","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1977","1977","millions","3671.0715","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1978","1978","millions","4336.736156","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","4221.538889","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","4535.948333","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","6345.934667","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","8698.477333","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","6594.166546","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1984","1984","millions","5639.027263","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1985","1985","millions","7035.154815","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1986","1986","millions","7067.700435","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1987","1987","millions","7713.775503","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1988","1988","millions","8474.372501","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1989","1989","millions","7478.932196","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","8080.853985","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","5274.80738","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","3611.035471","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","5360.556151","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","5793.054533","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","6798.388971","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","6475.872729","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","6229.401925","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","5995.667323","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","4547.755756","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","4043.490203","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","5311.796106","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","5224.950938","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","6887.274462","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","9525.78705","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","8354.940896","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","9543.23925","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","9605.003589","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","13506.039442","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","10648.848516","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","8310.456591","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","11463.919329","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","7993.252984","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","10269.18743","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","9423.45503","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","7441.208288","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","7656.145941","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","9131.073681","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","10459.489972","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","10304.12289","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","9541.559734","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","499.941677","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","269.015905","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","273.663347","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","329.373982","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","404.372084","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","451.920163","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","498.09139","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","453.144198","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","484.840484","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","342.276672","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","354.365158","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","453.946899","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","506.857608","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","615.201628","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","719.098653","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","793.746395","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","1056.765777","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","1769.215563","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","2450.446539","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","1856.621975","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","1423.972172","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","1873.056453","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","1795.728498","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","2194.046146","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","2779.609346","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","1947.44252","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","2011.453918","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","1994.349316","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","2270.525579","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","1755.575599","X","Figure from international organizations",""
"MK","Macro Indicators","703","Slovakia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","1848.620416","X","Figure from international organizations",""
