Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7003","March","%","4.229614","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7004","April","%","4.504501","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7005","May","%","4.240626","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7006","June","%","4.183274","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7007","July","%","4.149804","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7008","August","%","2.607831","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7009","September","%","4.904904","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7010","October","%","6.387237","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7011","November","%","7.447872","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2007","2007","23014","Food price inflation","7012","December","%","7.532218","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7001","January","%","7.549015","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7002","February","%","7.010715","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7003","March","%","6.570037","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7004","April","%","6.417625","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7005","May","%","6.338695","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7006","June","%","6.787754","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7007","July","%","7.385806","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7008","August","%","6.256107","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7009","September","%","4.38931","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7010","October","%","3.47091","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7011","November","%","2.680219","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2008","2008","23014","Food price inflation","7012","December","%","3.225796","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7001","January","%","3.190521","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7002","February","%","3.639665","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7003","March","%","5.258392","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7004","April","%","6.210623","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7005","May","%","5.69396","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7006","June","%","5.192486","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7007","July","%","5.067878","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7008","August","%","5.427777","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7009","September","%","4.570384","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7010","October","%","3.989128","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7011","November","%","3.960404","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2009","2009","23014","Food price inflation","7012","December","%","3.66072","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7001","January","%","3.445234","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7002","February","%","3.160669","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7003","March","%","1.550389","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7004","April","%","0.593214","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7005","May","%","0.589219","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7006","June","%","2.212761","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7007","July","%","2.325588","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7008","August","%","2.181507","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7009","September","%","4.195803","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7010","October","%","4.969479","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7011","November","%","4.415574","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2010","2010","23014","Food price inflation","7012","December","%","3.875966","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7001","January","%","4.867628","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7002","February","%","5.276593","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7003","March","%","7.124683","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7004","April","%","7.245158","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7005","May","%","7.949788","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7006","June","%","5.495431","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7007","July","%","4.797973","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7008","August","%","4.867628","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7009","September","%","2.85235","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7010","October","%","2.823921","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7011","November","%","3.89719","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2011","2011","23014","Food price inflation","7012","December","%","4.726373","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7001","January","%","4.478831","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7002","February","%","4.446244","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7003","March","%","3.562912","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7004","April","%","2.985078","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7005","May","%","2.40311","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7006","June","%","4.972373","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7007","July","%","4.65865","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7008","August","%","4.967434","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7009","September","%","5.057094","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7010","October","%","4.685023","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7011","November","%","3.910614","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2012","2012","23014","Food price inflation","7012","December","%","3.879661","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7001","January","%","3.585334","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7002","February","%","2.631539","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7003","March","%","1.452601","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7004","April","%","1.601853","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7005","May","%","1.514016","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7006","June","%","0.526291","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7007","July","%","2.302397","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7008","August","%","2.172183","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7009","September","%","2.25152","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7010","October","%","1.543122","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7011","November","%","1.305664","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2013","2013","23014","Food price inflation","7012","December","%","1.219482","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7001","January","%","1.429648","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7002","February","%","1.432883","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7003","March","%","1.055059","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7004","April","%","0.150171","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7005","May","%","-0.894881","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7006","June","%","-0.897462","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7007","July","%","-1.725473","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7008","August","%","-2.126002","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7009","September","%","-2.050082","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7010","October","%","-2.203607","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7011","November","%","-2.501876","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2014","2014","23014","Food price inflation","7012","December","%","-3.162627","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7001","January","%","-3.85752","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7002","February","%","-3.643047","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7003","March","%","-3.430263","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7004","April","%","-2.323865","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7005","May","%","-2.182099","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7006","June","%","-1.811373","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7007","July","%","-1.755719","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7008","August","%","-0.853381","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7009","September","%","-0.31007","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7010","October","%","0.310803","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7011","November","%","0.077751","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2015","2015","23014","Food price inflation","7012","December","%","0","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7001","January","%","0.231413","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7002","February","%","0.540098","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7003","March","%","1.003799","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7004","April","%","0.690709","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7005","May","%","0.846171","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7006","June","%","0.999269","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7007","July","%","1.0878","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7008","August","%","1.251976","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7009","September","%","0.388795","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7010","October","%","0.46471","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7011","November","%","1.16551","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2016","2016","23014","Food price inflation","7012","December","%","2.488305","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7001","January","%","3.310295","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7002","February","%","3.990742","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7003","March","%","3.211055","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7004","April","%","2.896344","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7005","May","%","3.813912","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7006","June","%","3.652976","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7007","July","%","4.458124","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7008","August","%","4.404949","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7009","September","%","5.034836","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7010","October","%","5.474226","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7011","November","%","6.144342","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2017","2017","23014","Food price inflation","7012","December","%","5.387003","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7001","January","%","4.76898","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7002","February","%","3.321108","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7003","March","%","3.629648","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7004","April","%","4.074057","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7005","May","%","2.938943","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7006","June","%","2.643153","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7007","July","%","2.133929","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7008","August","%","1.998506","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7009","September","%","2.212407","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7010","October","%","1.754343","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7011","November","%","0.723595","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2018","2018","23014","Food price inflation","7012","December","%","0.935867","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7001","January","%","0.782377","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7002","February","%","2.142781","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7003","March","%","2.644738","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7004","April","%","3.202826","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7005","May","%","4.925085","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7006","June","%","5.436342","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7007","July","%","6.484106","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7008","August","%","6.966634","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7009","September","%","6.132758","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7010","October","%","5.96272","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7011","November","%","6.250023","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2019","2019","23014","Food price inflation","7012","December","%","6.776043","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7001","January","%","7.621684","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7002","February","%","7.482551","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7003","March","%","7.869077","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7004","April","%","7.172418","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7005","May","%","5.918388","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7006","June","%","5.495214","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7007","July","%","3.721231","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7008","August","%","2.849341","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7009","September","%","2.65127","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7010","October","%","2.237243","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7011","November","%","1.825546","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2020","2020","23014","Food price inflation","7012","December","%","0.601199","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7001","January","%","0.655743","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7002","February","%","0.455411","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7003","March","%","0.387316","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7004","April","%","1.093935","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7005","May","%","1.477153","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7006","June","%","1.736323","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7007","July","%","2.805006","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7008","August","%","3.759899","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7009","September","%","4.304626","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7010","October","%","4.973471","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7011","November","%","6.507339","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2021","2021","23014","Food price inflation","7012","December","%","8.764942","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7001","January","%","9.511443","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7002","February","%","7.772083","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7003","March","%","9.389108","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7004","April","%","12.730766","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7005","May","%","13.544365","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7006","June","%","14.222494","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7007","July","%","15.355301","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7008","August","%","17.418952","E","Estimated value",""
"CP","Consumer Price Indices","616","Poland","2022","2022","23014","Food price inflation","7009","September","%","19.238106","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7001","January","%","5.776948","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7002","February","%","6.672841","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7003","March","%","8.162674","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7004","April","%","7.157895","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7005","May","%","8.519296","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7006","June","%","7.689548","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7007","July","%","7.202694","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7008","August","%","5.844096","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7009","September","%","5.947318","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7010","October","%","5.348109","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7011","November","%","5.026048","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2001","2001","23014","Food price inflation","7012","December","%","4.411845","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7001","January","%","4.462926","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7002","February","%","3.061347","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7003","March","%","2.029259","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7004","April","%","2.26648","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7005","May","%","0.79241","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7006","June","%","0.40865","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7007","July","%","0.154","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7008","August","%","0.495815","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7009","September","%","0.589799","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7010","October","%","1.564712","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7011","November","%","1.632154","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2002","2002","23014","Food price inflation","7012","December","%","1.014368","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7001","January","%","1.330904","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7002","February","%","2.196472","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7003","March","%","1.336546","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7004","April","%","1.725278","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7005","May","%","2.535399","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7006","June","%","2.318799","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7007","July","%","1.804096","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7008","August","%","2.744248","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7009","September","%","3.586766","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7010","October","%","3.258093","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7011","November","%","2.464665","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2003","2003","23014","Food price inflation","7012","December","%","2.447868","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7001","January","%","1.722798","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7002","February","%","0.958066","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7003","March","%","2.060399","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7004","April","%","2.279226","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7005","May","%","1.761611","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7006","June","%","1.421688","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7007","July","%","2.720842","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7008","August","%","0.915027","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7009","September","%","0.078496","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7010","October","%","-0.321604","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7011","November","%","-0.30969","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2004","2004","23014","Food price inflation","7012","December","%","0.206711","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7001","January","%","-0.777349","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7002","February","%","-0.657326","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7003","March","%","-0.48985","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7004","April","%","-1.269322","E","Estimated value",""
